,hist_dw,hist_lg
0,32,32
1,32,32
2,32,32
3,32,32
4,32,32
5,32,32
6,32,32
7,32,32
8,32,32
9,32,32
10,32,32
11,32,32
12,32,32
13,32,32
14,32,32
15,32,32
16,32,32
17,32,32
18,32,32
19,32,32
20,31,31
21,32,32
22,32,32
23,29,29
24,32,32
25,32,32
26,32,32
27,32,32
28,28,28
29,32,32
30,31,31
31,32,32
32,32,32
33,32,32
34,32,32
35,31,31
36,30,30
37,32,32
38,32,32
39,32,32
40,31,31
41,32,32
42,30,30
43,25,25
44,28,28
45,32,32
46,26,26
47,32,32
48,28,28
49,28,28
